bus_id,route,bus_type,depot,date,capacity,passengers,occupancy_rate,distance_km,fare_per_passenger,revenue,fuel_consumed_liters,month,day_of_week,trip_time,hour,peak_hour,weekend,holiday,event_flag,weather_condition,bus_stop,next_bus_arrival_min,bus_frequency_min,current_onboard,waiting_crowd,boarding_count,alighting_count,vision_waiting_count,vision_boarding_count,passengers_after_stop,occupancy_after_stop,future_passengers,future_occupancy_rate,crowd_level,future_crowd_level,waiting_pressure_pct,available_seats_before_boarding
AP0594,Kurnool-Hyderabad,Express,Guntur,2024-04-06,55,40,73.14,353.37,361.72,14468.73,58.83,April,Saturday,15:05,15,0,1,0,0,Clear,Main Road Stop,30,15,40,13,10,4,13,10,46,83.64,47,85.45,HIGH,HIGH,23.64,15
AP0595,Kurnool-Hyderabad,Semi-Sleeper,Nellore,2024-02-03,63,24,39.33,232.38,100.0,2400.0,47.52,February,Saturday,05:15,5,0,1,0,0,Clear,Market Stop,21,20,24,3,3,3,3,3,24,38.1,26,41.27,LOW,LOW,4.76,39
AP0596,Hyderabad-Vijayawada,Ordinary,Hyderabad,2024-06-28,63,51,82.21,278.72,344.55,17572.12,50.43,June,Friday,12:05,12,0,0,0,1,Clear,Market Stop,9,30,51,16,10,2,16,10,59,93.65,60,95.24,HIGH,HIGH,25.4,12
AP0597,Guntur-Hyderabad,Express,Nellore,2024-03-14,55,48,88.87,253.2,453.74,21779.33,59.55,March,Thursday,17:30,17,1,0,1,0,Cloudy,College Road Stop,11,15,48,17,4,9,17,4,43,78.18,46,83.64,MODERATE,HIGH,30.91,7
AP0598,Hyderabad-Tirupati,Express,Visakhapatnam,2024-10-10,55,55,100.0,590.16,518.33,28508.28,127.48,October,Thursday,16:40,16,0,0,0,0,Cloudy,City Center Stop,10,20,55,12,2,2,12,2,55,100.0,50,90.91,HIGH,HIGH,21.82,0
AP0599,Hyderabad-Vijayawada,Semi-Sleeper,Visakhapatnam,2024-08-02,59,48,82.4,270.08,208.03,9985.3,52.54,August,Friday,22:55,22,0,0,0,0,Cloudy,Railway Station Stop,26,15,48,9,5,3,9,5,50,84.75,59,100.0,HIGH,HIGH,15.25,11
AP0600,Chittoor-Bangalore,Semi-Sleeper,Nellore,2024-06-14,55,35,64.77,210.42,339.03,11866.04,42.31,June,Friday,16:20,16,0,0,0,0,Hot,College Road Stop,5,10,35,5,5,8,5,5,32,58.18,25,45.45,LOW,LOW,9.09,20
AP0601,Rajahmundry-Hyderabad,Sleeper,Kurnool,2024-11-13,36,25,71.04,318.14,603.49,15087.23,59.29,November,Wednesday,14:50,14,0,0,0,0,Clear,Railway Station Stop,23,30,25,8,4,1,8,4,28,77.78,26,72.22,MODERATE,MODERATE,22.22,11
AP0602,Nellore-Chennai,Ordinary,Tirupati,2024-09-30,63,58,93.07,307.54,275.56,15982.59,71.13,September,Monday,19:10,19,1,0,0,0,Cloudy,Market Stop,18,15,58,14,5,4,14,5,59,93.65,59,93.65,HIGH,HIGH,22.22,5
AP0603,Kakinada-Vijayawada,Volvo AC,Guntur,2024-12-03,53,36,68.59,276.06,541.86,19506.83,50.62,December,Tuesday,21:45,21,0,0,0,0,Cloudy,Central Bus Station,5,20,36,4,4,7,4,4,33,62.26,40,75.47,MODERATE,MODERATE,7.55,17
AP0604,Anantapur-Bangalore,Volvo AC,Nellore,2024-06-22,49,13,26.6,545.33,751.93,9775.15,124.02,June,Saturday,18:30,18,1,1,0,0,Clear,Main Road Stop,20,20,13,26,6,10,26,6,9,18.37,18,36.73,LOW,LOW,53.06,36
AP0605,Chittoor-Bangalore,Ordinary,Vijayawada,2024-03-16,55,38,69.25,364.3,215.22,8178.28,70.33,March,Saturday,22:45,22,0,1,0,0,Hot,Market Stop,24,20,38,10,5,3,10,5,40,72.73,44,80.0,MODERATE,HIGH,18.18,17
AP0606,Hyderabad-Vijayawada,Super Luxury,Visakhapatnam,2024-12-21,45,36,81.76,250.04,675.99,24335.66,46.83,December,Saturday,19:45,19,1,1,0,0,Clear,Central Bus Station,23,20,36,7,7,6,7,7,37,82.22,35,77.78,HIGH,MODERATE,15.56,9
AP0607,Nellore-Chennai,Sleeper,Kurnool,2024-07-18,40,22,57.4,334.13,599.9,13197.77,83.4,July,Thursday,20:30,20,0,0,0,0,Cloudy,Main Road Stop,17,20,22,8,8,1,8,8,29,72.5,34,85.0,MODERATE,HIGH,20.0,18
AP0608,Kadapa-Hyderabad,Volvo AC,Kurnool,2024-11-29,49,40,82.32,315.91,572.91,22916.27,73.43,November,Friday,09:15,9,1,0,0,0,Cloudy,Market Stop,12,15,40,25,10,3,25,10,47,95.92,45,91.84,HIGH,HIGH,51.02,9
AP0609,Kurnool-Hyderabad,Ordinary,Vijayawada,2024-10-12,63,44,70.47,341.26,243.89,10731.2,69.1,October,Saturday,18:30,18,1,1,0,0,Hot,Market Stop,7,20,44,15,11,4,15,11,51,80.95,58,92.06,HIGH,HIGH,23.81,19
AP0610,Hyderabad-Vijayawada,Volvo AC,Vijayawada,2024-10-30,53,41,78.36,259.46,1171.1,48015.13,59.2,October,Wednesday,13:45,13,0,0,0,0,Clear,College Road Stop,3,15,41,21,7,7,21,7,41,77.36,50,94.34,MODERATE,HIGH,39.62,12
AP0611,Vijayawada-Visakhapatnam,Express,Vijayawada,2024-07-01,59,40,69.25,397.39,496.03,19841.22,101.29,July,Monday,15:55,15,0,0,0,0,Clear,City Center Stop,13,10,40,7,7,7,7,7,40,67.8,43,72.88,MODERATE,MODERATE,11.86,19
AP0612,Chittoor-Bangalore,Express,Tirupati,2024-12-21,55,24,45.21,285.93,227.55,5461.19,38.5,December,Saturday,17:55,17,1,1,0,0,Rainy,College Road Stop,20,20,24,25,6,4,25,6,26,47.27,22,40.0,LOW,LOW,45.45,31
AP0613,Guntur-Hyderabad,Express,Tirupati,2024-02-17,55,50,91.27,290.3,436.18,21808.93,112.18,February,Saturday,22:10,22,0,1,0,0,Rainy,Central Bus Station,4,30,50,20,9,6,20,9,53,96.36,44,80.0,HIGH,HIGH,36.36,5
AP0614,Hyderabad-Tirupati,Semi-Sleeper,Tirupati,2024-03-09,63,51,81.42,569.67,293.01,14943.53,140.1,March,Saturday,22:35,22,0,1,0,0,Clear,Market Stop,30,20,51,15,6,3,15,6,54,85.71,55,87.3,HIGH,HIGH,23.81,12
AP0615,Kurnool-Hyderabad,Sleeper,Guntur,2024-04-15,36,17,47.48,400.75,727.95,12375.22,77.53,April,Monday,12:05,12,0,0,1,0,Rainy,College Road Stop,19,20,17,10,7,1,10,7,23,63.89,28,77.78,MODERATE,MODERATE,27.78,19
AP0616,Nellore-Chennai,Sleeper,Visakhapatnam,2024-08-25,40,16,42.08,354.93,504.41,8070.52,69.39,August,Sunday,18:40,18,1,1,0,0,Clear,Railway Station Stop,11,30,16,14,10,3,14,10,23,57.5,30,75.0,LOW,MODERATE,35.0,24
AP0617,Hyderabad-Visakhapatnam,Ordinary,Vijayawada,2024-12-24,59,47,80.45,608.44,201.34,9463.07,108.71,December,Tuesday,18:55,18,1,0,0,0,Cloudy,Market Stop,29,10,47,27,12,4,27,12,55,93.22,57,96.61,HIGH,HIGH,45.76,12
AP0618,Vijayawada-Visakhapatnam,Express,Guntur,2024-12-19,55,44,80.24,357.7,503.31,22145.53,77.77,December,Thursday,12:00,12,0,0,1,0,Rainy,Market Stop,8,5,44,13,9,4,13,9,49,89.09,50,90.91,HIGH,HIGH,23.64,11
AP0619,Guntur-Hyderabad,Sleeper,Visakhapatnam,2024-05-03,36,26,74.82,191.39,619.18,16098.68,48.21,May,Friday,09:35,9,1,0,0,0,Clear,Market Stop,29,10,26,26,13,7,26,13,32,88.89,36,100.0,HIGH,HIGH,72.22,10
AP0620,Vijayawada-Tirupati,Volvo AC,Vijayawada,2024-08-27,49,36,75.27,364.16,681.78,24543.96,142.16,August,Tuesday,07:55,7,1,0,0,0,Clear,Railway Station Stop,10,20,36,17,6,6,17,6,36,73.47,44,89.8,MODERATE,HIGH,34.69,13
AP0621,Guntur-Hyderabad,Express,Guntur,2024-10-20,59,46,79.43,143.49,364.84,16782.52,31.73,October,Sunday,19:50,19,1,1,0,0,Hot,Main Road Stop,13,30,46,21,2,5,21,2,43,72.88,49,83.05,MODERATE,HIGH,35.59,13
AP0622,Guntur-Hyderabad,Sleeper,Tirupati,2024-08-29,40,27,68.34,352.93,852.93,23029.15,82.39,August,Thursday,14:20,14,0,0,1,0,Rainy,Railway Station Stop,14,15,27,10,10,8,10,10,29,72.5,34,85.0,MODERATE,HIGH,25.0,13
AP0623,Guntur-Hyderabad,Super Luxury,Vijayawada,2024-10-15,49,45,93.85,213.31,422.43,19009.51,42.89,October,Tuesday,22:05,22,0,0,0,0,Rainy,Main Road Stop,30,20,45,10,6,4,10,6,47,95.92,37,75.51,HIGH,MODERATE,20.41,4
AP0624,Anantapur-Bangalore,Express,Tirupati,2024-08-21,59,28,47.8,308.34,328.49,9197.82,57.14,August,Wednesday,14:55,14,0,0,0,0,Clear,College Road Stop,10,5,28,7,7,1,7,7,34,57.63,38,64.41,LOW,MODERATE,11.86,31
AP0625,Kakinada-Vijayawada,Ordinary,Visakhapatnam,2024-08-19,59,50,86.42,497.52,214.64,10731.97,128.59,August,Monday,22:55,22,0,0,0,0,Hot,City Center Stop,30,20,50,13,3,3,13,3,50,84.75,55,93.22,HIGH,HIGH,22.03,9
AP0626,Hyderabad-Vijayawada,Sleeper,Vijayawada,2024-09-02,40,20,51.29,290.01,606.24,12124.89,60.94,September,Monday,13:30,13,0,0,0,0,Clear,Railway Station Stop,12,20,20,13,5,4,13,5,21,52.5,22,55.0,LOW,LOW,32.5,20
AP0627,Hyderabad-Visakhapatnam,Semi-Sleeper,Kurnool,2024-05-18,55,38,70.23,614.35,195.71,7436.93,144.94,May,Saturday,19:55,19,1,1,0,0,Clear,Market Stop,10,15,38,23,3,4,23,3,37,67.27,32,58.18,MODERATE,LOW,41.82,17
AP0628,Hyderabad-Visakhapatnam,Express,Vijayawada,2024-08-16,55,49,90.24,627.24,428.05,20974.61,186.29,August,Friday,08:00,8,1,0,0,0,Clear,City Center Stop,20,20,49,17,7,6,17,7,50,90.91,54,98.18,HIGH,HIGH,30.91,6
AP0629,Ongole-Hyderabad,Super Luxury,Vijayawada,2024-01-18,45,40,89.35,332.78,478.59,19143.72,87.32,January,Thursday,15:35,15,0,0,0,0,Rainy,Railway Station Stop,22,15,40,8,7,2,8,7,45,100.0,40,88.89,HIGH,HIGH,17.78,5
AP0630,Rajahmundry-Hyderabad,Sleeper,Vijayawada,2024-07-04,36,28,79.49,358.32,409.14,11455.93,109.12,July,Thursday,19:00,19,1,0,1,0,Hot,Market Stop,12,15,28,25,8,6,25,8,30,83.33,31,86.11,HIGH,HIGH,69.44,8
AP0631,Kakinada-Vijayawada,Volvo AC,Vijayawada,2024-05-30,53,14,27.34,308.54,1074.01,15036.12,58.71,May,Thursday,21:55,21,0,0,0,0,Cloudy,Central Bus Station,6,20,14,6,6,2,6,6,18,33.96,15,28.3,LOW,LOW,11.32,39
AP0632,Nellore-Chennai,Semi-Sleeper,Tirupati,2024-11-28,55,37,68.23,424.99,213.01,7881.44,89.98,November,Thursday,20:40,20,0,0,0,0,Cloudy,Central Bus Station,14,20,37,18,10,2,18,10,45,81.82,44,80.0,HIGH,HIGH,32.73,18
AP0633,Rajahmundry-Hyderabad,Sleeper,Kurnool,2024-12-20,44,28,65.51,253.46,521.49,14601.85,43.38,December,Friday,07:50,7,1,0,0,0,Clear,Main Road Stop,18,10,28,19,3,6,19,3,25,56.82,26,59.09,LOW,LOW,43.18,16
AP0634,Eluru-Hyderabad,Volvo AC,Guntur,2024-08-06,53,35,66.91,187.89,552.93,19352.46,44.32,August,Tuesday,13:30,13,0,0,0,1,Clear,Main Road Stop,4,10,35,15,10,2,15,10,43,81.13,44,83.02,HIGH,HIGH,28.3,18
AP0635,Kurnool-Hyderabad,Sleeper,Nellore,2024-11-04,44,35,80.87,517.87,675.35,23637.31,174.33,November,Monday,07:00,7,1,0,0,0,Clear,College Road Stop,5,15,35,23,8,9,23,8,34,77.27,31,70.45,MODERATE,MODERATE,52.27,9
AP0636,Kakinada-Vijayawada,Ordinary,Tirupati,2024-08-31,55,30,55.51,357.98,354.89,10646.8,93.89,August,Saturday,09:00,9,1,1,0,0,Clear,Railway Station Stop,28,10,30,20,8,3,20,8,35,63.64,31,56.36,MODERATE,LOW,36.36,25
AP0637,Guntur-Hyderabad,Volvo AC,Visakhapatnam,2024-03-11,53,51,96.31,543.47,580.28,29594.07,149.28,March,Monday,17:20,17,1,0,0,0,Clear,City Center Stop,4,10,51,10,5,3,10,5,53,100.0,51,96.23,HIGH,HIGH,18.87,2
AP0638,Nellore-Chennai,Ordinary,Guntur,2024-01-10,55,41,76.22,206.78,301.95,12379.92,51.04,January,Wednesday,18:40,18,1,0,0,1,Rainy,Railway Station Stop,14,10,41,21,9,3,21,9,47,85.45,50,90.91,HIGH,HIGH,38.18,14
AP0639,Chittoor-Bangalore,Semi-Sleeper,Tirupati,2024-03-01,59,15,25.81,320.58,169.53,2542.98,57.4,March,Friday,19:05,19,1,0,0,0,Cloudy,City Center Stop,24,10,15,26,6,6,26,6,15,25.42,20,33.9,LOW,LOW,44.07,44
AP0640,Vijayawada-Tirupati,Express,Visakhapatnam,2024-07-25,55,24,44.45,241.58,514.6,12350.47,39.01,July,Thursday,20:50,20,0,0,0,0,Rainy,Railway Station Stop,12,15,24,15,7,1,15,7,30,54.55,33,60.0,LOW,MODERATE,27.27,31
AP0641,Chittoor-Bangalore,Express,Tirupati,2024-09-07,55,22,40.59,304.52,324.15,7131.38,83.02,September,Saturday,18:10,18,1,1,0,0,Clear,Market Stop,16,15,22,10,10,0,10,10,32,58.18,36,65.45,LOW,MODERATE,18.18,33
AP0642,Anantapur-Bangalore,Super Luxury,Kurnool,2024-11-19,49,39,80.0,329.38,852.65,33253.44,78.8,November,Tuesday,19:25,19,1,0,0,0,Clear,College Road Stop,5,20,39,22,6,7,22,6,38,77.55,44,89.8,MODERATE,HIGH,44.9,10
AP0643,Kurnool-Hyderabad,Express,Hyderabad,2024-02-17,63,59,94.08,516.21,507.04,29915.15,113.65,February,Saturday,07:10,7,1,1,0,0,Clear,Market Stop,25,10,59,17,5,5,17,5,59,93.65,61,96.83,HIGH,HIGH,26.98,4
AP0644,Hyderabad-Tirupati,Super Luxury,Vijayawada,2024-01-27,49,45,92.24,583.45,584.0,26279.94,121.68,January,Saturday,11:25,11,0,1,0,1,Clear,Main Road Stop,20,30,45,12,7,3,12,7,49,100.0,47,95.92,HIGH,HIGH,24.49,4
AP0645,Vijayawada-Visakhapatnam,Semi-Sleeper,Tirupati,2024-11-06,55,31,56.91,273.42,379.52,11765.14,61.13,November,Wednesday,16:25,16,0,0,0,0,Clear,Market Stop,26,15,31,5,5,3,5,5,33,60.0,36,65.45,MODERATE,MODERATE,9.09,24
AP0646,Vijayawada-Tirupati,Volvo AC,Nellore,2024-06-04,53,36,68.4,285.02,737.25,26541.06,62.4,June,Tuesday,20:00,20,0,0,0,0,Clear,Railway Station Stop,27,20,36,18,3,5,18,3,34,64.15,40,75.47,MODERATE,MODERATE,33.96,17
AP0647,Vijayawada-Tirupati,Sleeper,Nellore,2024-03-02,44,26,60.2,254.87,924.02,24024.4,63.45,March,Saturday,05:30,5,0,1,0,0,Clear,Market Stop,12,5,26,0,0,4,0,0,22,50.0,25,56.82,LOW,LOW,0.0,18
AP0648,Vijayawada-Visakhapatnam,Volvo AC,Tirupati,2024-02-24,57,51,90.16,464.16,769.44,39241.33,111.95,February,Saturday,14:45,14,0,1,0,0,Cloudy,College Road Stop,4,5,51,7,7,7,7,7,51,89.47,54,94.74,HIGH,HIGH,12.28,6
AP0649,Kakinada-Vijayawada,Express,Hyderabad,2024-08-18,63,33,53.14,243.39,581.34,19184.25,53.5,August,Sunday,17:55,17,1,1,0,0,Clear,City Center Stop,12,15,33,21,8,5,21,8,36,57.14,42,66.67,LOW,MODERATE,33.33,30
AP0650,Ongole-Hyderabad,Sleeper,Kurnool,2024-06-19,44,35,80.39,417.54,613.82,21483.82,95.03,June,Wednesday,06:15,6,0,0,0,0,Clear,Market Stop,7,10,35,21,9,8,21,9,36,81.82,38,86.36,HIGH,HIGH,47.73,9
AP0651,Eluru-Hyderabad,Super Luxury,Tirupati,2024-10-18,45,34,77.32,489.22,454.61,15456.68,102.75,October,Friday,13:50,13,0,0,0,1,Clear,Main Road Stop,17,15,34,20,2,4,20,2,32,71.11,31,68.89,MODERATE,MODERATE,44.44,11
AP0652,Kakinada-Vijayawada,Volvo AC,Vijayawada,2024-05-06,57,34,60.42,459.73,979.26,33294.73,141.57,May,Monday,21:50,21,0,0,1,0,Clear,Market Stop,7,5,34,11,9,2,11,9,41,71.93,43,75.44,MODERATE,MODERATE,19.3,23
AP0653,Nellore-Chennai,Semi-Sleeper,Nellore,2024-04-02,55,26,47.36,185.31,255.32,6638.36,37.18,April,Tuesday,17:55,17,1,0,0,0,Clear,City Center Stop,28,15,26,29,8,6,29,8,28,50.91,36,65.45,LOW,MODERATE,52.73,29
AP0654,Hyderabad-Tirupati,Ordinary,Hyderabad,2024-02-24,63,50,80.05,562.35,348.63,17431.68,253.73,February,Saturday,11:20,11,0,1,0,0,Clear,Main Road Stop,19,20,50,4,4,3,4,4,51,80.95,59,93.65,HIGH,HIGH,6.35,13
AP0655,Vijayawada-Visakhapatnam,Volvo AC,Tirupati,2024-03-27,57,28,49.24,272.63,748.73,20964.49,47.58,March,Wednesday,20:50,20,0,0,0,0,Cloudy,City Center Stop,10,20,28,14,9,4,14,9,33,57.89,35,61.4,LOW,MODERATE,24.56,29
AP0656,Rajahmundry-Hyderabad,Ordinary,Guntur,2024-03-02,55,45,83.38,353.09,253.64,11413.77,84.98,March,Saturday,12:30,12,0,1,0,0,Clear,Market Stop,28,10,45,15,9,4,15,9,50,90.91,55,100.0,HIGH,HIGH,27.27,10
AP0657,Vijayawada-Visakhapatnam,Super Luxury,Hyderabad,2024-02-05,49,26,53.46,548.83,662.79,17232.45,86.78,February,Monday,20:00,20,0,0,0,1,Hot,City Center Stop,24,10,26,12,5,4,12,5,27,55.1,29,59.18,LOW,LOW,24.49,23
AP0658,Nellore-Chennai,Sleeper,Tirupati,2024-11-20,36,21,59.19,298.24,1152.08,24193.62,69.99,November,Wednesday,12:15,12,0,0,0,1,Clear,College Road Stop,15,15,21,21,9,5,21,9,25,69.44,24,66.67,MODERATE,MODERATE,58.33,15
AP0659,Hyderabad-Visakhapatnam,Express,Hyderabad,2024-07-27,59,47,80.79,597.78,315.72,14838.86,121.91,July,Saturday,15:40,15,0,1,0,0,Clear,College Road Stop,7,15,47,9,9,3,9,9,53,89.83,59,100.0,HIGH,HIGH,15.25,12
AP0660,Hyderabad-Vijayawada,Volvo AC,Hyderabad,2024-12-30,49,47,97.65,296.63,783.04,36802.7,65.14,December,Monday,13:05,13,0,0,1,0,Clear,City Center Stop,12,20,47,20,7,5,20,7,49,100.0,44,89.8,HIGH,HIGH,40.82,2
AP0661,Chittoor-Bangalore,Volvo AC,Hyderabad,2024-05-25,53,24,45.31,366.43,917.84,22028.05,58.56,May,Saturday,12:25,12,0,1,0,0,Clear,Main Road Stop,19,10,24,1,1,3,1,1,22,41.51,24,45.28,LOW,LOW,1.89,29
AP0662,Ongole-Hyderabad,Super Luxury,Tirupati,2024-02-07,49,38,77.98,371.63,758.55,28824.99,74.92,February,Wednesday,21:45,21,0,0,0,0,Clear,Railway Station Stop,24,20,38,14,7,2,14,7,43,87.76,47,95.92,HIGH,HIGH,28.57,11
AP0663,Anantapur-Bangalore,Ordinary,Visakhapatnam,2024-07-22,63,42,67.54,425.95,198.09,8319.86,99.83,July,Monday,11:05,11,0,0,0,0,Rainy,Central Bus Station,10,30,42,12,11,3,12,11,50,79.37,49,77.78,MODERATE,MODERATE,19.05,21
AP0664,Hyderabad-Visakhapatnam,Super Luxury,Kurnool,2024-07-03,45,40,88.94,578.53,431.81,17272.54,164.21,July,Wednesday,08:25,8,1,0,0,0,Clear,Main Road Stop,23,10,40,27,4,6,27,4,38,84.44,42,93.33,HIGH,HIGH,60.0,5
AP0665,Eluru-Hyderabad,Volvo AC,Vijayawada,2024-03-14,53,35,66.2,358.51,598.68,20953.87,62.07,March,Thursday,12:10,12,0,0,0,0,Cloudy,Central Bus Station,10,30,35,12,10,1,12,10,44,83.02,53,100.0,HIGH,HIGH,22.64,18
AP0666,Eluru-Hyderabad,Semi-Sleeper,Tirupati,2024-07-16,63,56,89.6,376.22,342.75,19194.03,93.77,July,Tuesday,18:30,18,1,0,0,0,Clear,College Road Stop,9,10,56,27,6,0,27,6,62,98.41,60,95.24,HIGH,HIGH,42.86,7
AP0667,Hyderabad-Visakhapatnam,Semi-Sleeper,Guntur,2024-08-01,63,53,85.25,580.32,184.06,9755.04,133.92,August,Thursday,19:10,19,1,0,0,0,Clear,Railway Station Stop,15,10,53,23,9,6,23,9,56,88.89,60,95.24,HIGH,HIGH,36.51,10
AP0668,Guntur-Hyderabad,Express,Visakhapatnam,2024-01-17,59,30,52.09,311.78,520.66,15619.82,78.82,January,Wednesday,22:55,22,0,0,0,0,Clear,College Road Stop,7,20,30,11,6,1,11,6,35,59.32,46,77.97,LOW,MODERATE,18.64,29
AP0669,Vijayawada-Visakhapatnam,Semi-Sleeper,Visakhapatnam,2024-01-04,63,28,45.63,235.79,381.98,10695.52,52.13,January,Thursday,12:00,12,0,0,0,1,Clear,Main Road Stop,14,20,28,22,6,6,22,6,28,44.44,28,44.44,LOW,LOW,34.92,35
AP0670,Nellore-Chennai,Super Luxury,Visakhapatnam,2024-10-22,49,36,74.64,216.63,505.5,18197.87,56.26,October,Tuesday,13:55,13,0,0,0,0,Clear,Main Road Stop,13,15,36,17,13,2,17,13,47,95.92,49,100.0,HIGH,HIGH,34.69,13
AP0671,Kadapa-Hyderabad,Volvo AC,Kurnool,2024-12-02,49,44,90.09,294.31,718.14,31598.09,74.1,December,Monday,10:45,10,0,0,0,0,Hot,College Road Stop,10,10,44,15,4,6,15,4,42,85.71,45,91.84,HIGH,HIGH,30.61,5
AP0672,Rajahmundry-Hyderabad,Express,Hyderabad,2024-04-16,63,53,85.63,333.5,330.05,17492.73,62.15,April,Tuesday,15:50,15,0,0,0,0,Cloudy,College Road Stop,24,5,53,0,0,6,0,0,47,74.6,44,69.84,MODERATE,MODERATE,0.0,10
AP0673,Kurnool-Hyderabad,Super Luxury,Visakhapatnam,2024-12-01,49,49,100.0,397.3,771.05,37781.3,99.74,December,Sunday,22:50,22,0,1,0,0,Hot,City Center Stop,12,30,49,6,3,3,6,3,49,100.0,44,89.8,HIGH,HIGH,12.24,0
AP0674,Kadapa-Hyderabad,Super Luxury,Visakhapatnam,2024-12-27,49,24,49.37,367.02,619.58,14869.86,69.72,December,Friday,17:10,17,1,0,0,0,Clear,Central Bus Station,22,30,24,28,10,3,28,10,31,63.27,38,77.55,MODERATE,MODERATE,57.14,25
AP0675,Vijayawada-Visakhapatnam,Express,Visakhapatnam,2024-08-13,55,32,58.34,384.52,203.41,6509.03,100.65,August,Tuesday,15:55,15,0,0,0,0,Rainy,Market Stop,23,30,32,6,4,6,6,4,30,54.55,40,72.73,LOW,MODERATE,10.91,23
AP0676,Hyderabad-Visakhapatnam,Ordinary,Tirupati,2024-08-01,63,54,85.74,580.11,282.34,15246.2,110.91,August,Thursday,13:35,13,0,0,0,1,Cloudy,Central Bus Station,21,15,54,22,4,6,22,4,52,82.54,56,88.89,HIGH,HIGH,34.92,9
AP0677,Vijayawada-Visakhapatnam,Ordinary,Nellore,2024-04-23,55,37,68.91,271.98,332.81,12313.98,52.25,April,Tuesday,21:55,21,0,0,0,0,Cloudy,College Road Stop,10,30,37,16,6,9,16,6,34,61.82,39,70.91,MODERATE,MODERATE,29.09,18
AP0678,Eluru-Hyderabad,Sleeper,Nellore,2024-10-26,40,36,91.74,302.97,699.55,25183.93,94.67,October,Saturday,14:50,14,0,1,0,0,Hot,Central Bus Station,26,15,36,8,8,4,8,8,40,100.0,32,80.0,HIGH,HIGH,20.0,4
AP0679,Hyderabad-Visakhapatnam,Ordinary,Kurnool,2024-11-10,59,59,100.0,562.57,221.64,13076.49,91.72,November,Sunday,10:30,10,0,1,0,1,Cloudy,College Road Stop,9,5,59,5,5,6,5,5,58,98.31,54,91.53,HIGH,HIGH,8.47,0
AP0680,Vijayawada-Tirupati,Volvo AC,Guntur,2024-02-07,49,23,48.35,309.38,876.08,20149.8,77.22,February,Wednesday,13:20,13,0,0,0,0,Rainy,Central Bus Station,10,5,23,11,4,2,11,4,25,51.02,30,61.22,LOW,MODERATE,22.45,26
AP0681,Vijayawada-Tirupati,Volvo AC,Vijayawada,2024-06-30,57,39,69.6,421.57,790.58,30832.54,91.73,June,Sunday,08:05,8,1,1,0,0,Cloudy,Central Bus Station,27,10,39,32,5,4,32,5,40,70.18,47,82.46,MODERATE,HIGH,56.14,18
AP0682,Kadapa-Hyderabad,Express,Visakhapatnam,2024-01-21,55,21,38.81,458.01,262.64,5515.53,87.17,January,Sunday,11:05,11,0,1,0,0,Clear,City Center Stop,12,10,21,7,6,5,7,6,22,40.0,23,41.82,LOW,LOW,12.73,34
AP0683,Kurnool-Hyderabad,Semi-Sleeper,Kurnool,2024-04-12,63,50,80.38,385.23,310.19,15509.3,101.31,April,Friday,06:20,6,0,0,0,0,Cloudy,Market Stop,22,30,50,7,7,6,7,7,51,80.95,61,96.83,HIGH,HIGH,11.11,13
AP0684,Hyderabad-Vijayawada,Ordinary,Visakhapatnam,2024-09-21,63,46,73.93,293.05,206.68,9507.25,61.38,September,Saturday,13:45,13,0,1,0,0,Clear,Market Stop,4,10,46,6,6,6,6,6,46,73.02,53,84.13,MODERATE,HIGH,9.52,17
AP0685,Hyderabad-Visakhapatnam,Express,Tirupati,2024-08-05,55,28,52.05,602.98,330.57,9255.91,221.25,August,Monday,16:30,16,0,0,0,1,Hot,Railway Station Stop,20,20,28,24,5,4,24,5,29,52.73,29,52.73,LOW,LOW,43.64,27
AP0686,Kadapa-Hyderabad,Sleeper,Guntur,2024-05-02,40,36,91.54,273.86,508.0,18288.07,65.2,May,Thursday,12:25,12,0,0,0,0,Rainy,Main Road Stop,27,10,36,13,5,4,13,5,37,92.5,39,97.5,HIGH,HIGH,32.5,4
AP0687,Hyderabad-Vijayawada,Sleeper,Visakhapatnam,2024-03-30,36,14,41.54,280.85,379.39,5311.48,56.32,March,Saturday,13:10,13,0,1,0,0,Clear,College Road Stop,22,20,14,8,5,4,8,5,15,41.67,17,47.22,LOW,LOW,22.22,22
AP0688,Kakinada-Vijayawada,Semi-Sleeper,Visakhapatnam,2024-09-05,63,12,20.0,328.75,191.23,2294.81,60.4,September,Thursday,22:30,22,0,0,0,0,Clear,Market Stop,19,15,12,20,10,3,20,10,19,30.16,21,33.33,LOW,LOW,31.75,51
AP0689,Kadapa-Hyderabad,Ordinary,Nellore,2024-02-06,59,51,87.07,300.5,338.67,17272.09,73.26,February,Tuesday,18:35,18,1,0,0,0,Clear,Main Road Stop,26,5,51,23,8,3,23,8,56,94.92,54,91.53,HIGH,HIGH,38.98,8
AP0690,Guntur-Hyderabad,Ordinary,Guntur,2024-03-31,55,43,79.33,171.95,351.41,15110.72,36.03,March,Sunday,14:55,14,0,1,0,0,Clear,Market Stop,11,15,43,6,5,2,6,5,46,83.64,45,81.82,HIGH,HIGH,10.91,12
AP0691,Nellore-Chennai,Sleeper,Vijayawada,2024-02-11,44,22,51.93,417.24,406.37,8940.15,87.73,February,Sunday,12:40,12,0,1,0,0,Clear,Central Bus Station,13,5,22,5,5,3,5,5,24,54.55,34,77.27,LOW,MODERATE,11.36,22
